journal_wr,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
425,389611,392024,384975,371012,391277,417166,307233,414044,383741,424198,335893,375465,364753,406063,405000,353864,380201,349511,426204,391217,366973,370557,403276,404981,375030,341779,372719,282721,351583,389604,354821,360585,392433,409076,398989,371941,365175,348938,413746,338917
426,389611,392024,384975,371013,391278,417166,307233,414045,383741,424198,335893,375465,364753,406063,405000,353864,380201,349511,426204,391217,366973,370557,403276,404981,375030,341779,372719,282721,351583,389604,354822,360585,392433,409076,398989,371941,365175,348938,413747,338917
427,389611,392024,384975,371013,391279,417166,307233,414045,383741,424199,335893,375465,364753,406063,405000,353864,380202,349511,426204,391218,366973,370558,403276,404981,375030,341779,372719,282721,351583,389604,354822,360585,392433,409076,398989,371941,365175,348938,413747,338917
428,389611,392024,384975,371013,391279,417166,307234,414045,383741,424199,335893,375465,364753,406063,405000,353864,380203,349511,426204,391218,366973,370558,403276,404981,375030,341779,372719,282721,351583,389604,354822,360585,392433,409076,398989,371942,365175,348938,413747,338917
429,389611,392024,384975,371013,391279,417166,307235,414045,383741,424199,335894,375465,364753,406063,405000,353864,380203,349511,426204,391218,366973,370558,403276,404981,375030,341779,372719,282721,351584,389605,354822,360585,392433,409076,398989,371942,365175,348938,413747,338918
430,389611,392024,384975,371013,391279,417166,307235,414045,383741,424199,335894,375466,364753,406063,405000,353864,380203,349511,426204,391218,366973,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360585,392433,409076,398989,371942,365175,348938,413747,338918
431,389611,392024,384975,371013,391279,417166,307235,414045,383742,424199,335894,375466,364753,406063,405001,353864,380203,349511,426204,391218,366973,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392433,409076,398989,371942,365175,348938,413747,338918
432,389611,392024,384975,371013,391279,417166,307235,414045,383742,424199,335894,375466,364753,406063,405002,353864,380203,349511,426204,391219,366973,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
433,389611,392024,384975,371013,391279,417166,307236,414045,383742,424199,335894,375466,364753,406063,405002,353864,380203,349511,426204,391219,366973,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
434,389611,392024,384975,371013,391279,417166,307236,414045,383742,424199,335894,375466,364753,406063,405002,353864,380203,349511,426204,391219,366973,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
435,389611,392024,384975,371013,391279,417166,307236,414045,383742,424199,335894,375466,364753,406063,405002,353865,380203,349511,426204,391219,366973,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
436,389611,392024,384975,371013,391279,417166,307236,414045,383742,424199,335894,375466,364753,406063,405002,353865,380203,349511,426204,391219,366974,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
437,389612,392024,384975,371013,391279,417166,307236,414045,383742,424199,335894,375466,364754,406063,405002,353865,380203,349511,426204,391219,366974,370558,403276,404981,375030,341779,372719,282722,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
438,389612,392024,384976,371013,391279,417166,307236,414045,383742,424199,335894,375466,364754,406063,405002,353865,380203,349511,426204,391219,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
439,389612,392024,384976,371013,391279,417166,307236,414045,383742,424199,335894,375466,364754,406063,405002,353865,380203,349511,426204,391219,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
440,389612,392025,384976,371013,391279,417166,307236,414045,383742,424199,335894,375466,364754,406063,405002,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
441,389612,392025,384977,371013,391279,417166,307236,414045,383742,424199,335894,375466,364754,406063,405002,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
442,389612,392025,384977,371013,391279,417166,307236,414045,383742,424199,335894,375467,364754,406063,405002,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
443,389612,392025,384977,371013,391279,417166,307237,414046,383742,424199,335894,375467,364754,406063,405003,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413747,338919
444,389612,392025,384977,371013,391279,417166,307237,414046,383742,424199,335894,375467,364754,406063,405003,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365175,348938,413748,338919
445,389612,392025,384977,371013,391279,417166,307237,414047,383742,424199,335894,375467,364754,406063,405003,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282723,351584,389605,354822,360586,392434,409077,398989,371942,365176,348938,413748,338919
446,389612,392025,384977,371013,391279,417166,307237,414047,383742,424199,335894,375467,364754,406063,405003,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282724,351584,389605,354822,360586,392434,409077,398989,371942,365176,348938,413748,338919
447,389612,392025,384977,371013,391279,417166,307237,414047,383742,424199,335894,375467,364754,406063,405003,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282724,351584,389605,354822,360586,392434,409077,398989,371942,365176,348938,413748,338919
448,389612,392025,384977,371014,391279,417166,307237,414047,383742,424199,335895,375467,364754,406063,405003,353865,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282724,351584,389605,354822,360587,392434,409077,398989,371942,365176,348938,413748,338919
449,389612,392025,384977,371014,391279,417166,307237,414047,383742,424199,335895,375467,364754,406063,405003,353866,380203,349511,426204,391220,366974,370558,403276,404981,375030,341779,372719,282724,351584,389605,354822,360587,392434,409077,398990,371942,365176,348938,413748,338919
450,389612,392025,384977,371014,391279,417166,307237,414047,383742,424200,335895,375467,364754,406063,405003,353866,380203,349511,426204,391220,366974,370558,403276,404981,375030,341780,372719,282724,351584,389605,354822,360587,392434,409077,398990,371942,365176,348938,413749,338919
451,389612,392025,384977,371014,391279,417166,307237,414047,383742,424200,335895,375467,364754,406063,405003,353866,380203,349511,426204,391220,366974,370558,403276,404981,375030,341781,372719,282724,351584,389605,354822,360587,392435,409077,398990,371942,365176,348938,413749,338919
452,389613,392025,384977,371014,391279,417166,307237,414047,383742,424200,335895,375468,364754,406063,405003,353866,380203,349511,426204,391220,366974,370558,403276,404981,375030,341781,372719,282724,351584,389605,354822,360587,392435,409077,398990,371943,365176,348938,413749,338919
453,389613,392025,384977,371014,391279,417166,307237,414047,383742,424200,335895,375468,364754,406063,405003,353866,380203,349511,426204,391220,366974,370558,403276,404981,375030,341781,372719,282724,351584,389605,354822,360588,392435,409077,398990,371943,365176,348938,413749,338919
454,389613,392025,384977,371014,391279,417166,307237,414047,383742,424201,335895,375468,364754,406063,405003,353866,380203,349512,426205,391220,366974,370558,403277,404981,375030,341781,372719,282724,351584,389605,354822,360588,392435,409077,398990,371943,365176,348938,413749,338919
455,389613,392025,384977,371014,391280,417166,307237,414047,383742,424201,335896,375468,364754,406063,405003,353866,380203,349512,426205,391220,366974,370558,403277,404981,375030,341781,372719,282724,351584,389605,354822,360588,392435,409077,398990,371943,365176,348938,413749,338919
456,389613,392025,384977,371014,391280,417166,307237,414048,383742,424201,335896,375468,364754,406063,405003,353866,380203,349512,426205,391220,366974,370558,403277,404981,375031,341781,372719,282724,351584,389605,354822,360588,392435,409077,398990,371943,365176,348938,413750,338919
457,389613,392025,384977,371014,391280,417166,307237,414048,383743,424201,335896,375468,364754,406063,405003,353866,380203,349512,426205,391220,366974,370558,403277,404981,375031,341781,372719,282725,351584,389605,354822,360589,392435,409077,398990,371943,365176,348938,413750,338919
458,389613,392025,384977,371014,391280,417166,307237,414048,383743,424201,335896,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375031,341781,372719,282725,351584,389605,354822,360589,392435,409077,398990,371943,365176,348938,413750,338919
459,389613,392025,384977,371014,391280,417166,307237,414048,383743,424201,335896,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375031,341781,372719,282725,351584,389605,354822,360589,392435,409077,398990,371943,365176,348938,413750,338919
460,389613,392025,384977,371014,391280,417166,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375031,341781,372719,282725,351584,389606,354822,360589,392435,409077,398990,371943,365177,348938,413750,338919
461,389613,392025,384977,371014,391280,417166,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375032,341781,372719,282725,351584,389606,354822,360589,392436,409077,398990,371943,365177,348938,413750,338919
462,389613,392025,384978,371014,391280,417166,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375032,341781,372719,282725,351584,389606,354822,360589,392436,409077,398990,371943,365177,348938,413750,338919
463,389613,392025,384978,371014,391280,417166,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375032,341781,372719,282725,351584,389606,354822,360589,392436,409077,398990,371944,365177,348938,413750,338919
464,389613,392025,384978,371014,391280,417166,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404981,375032,341781,372719,282725,351584,389606,354822,360589,392436,409077,398990,371944,365177,348938,413750,338919
465,389613,392026,384978,371014,391280,417167,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404982,375032,341781,372719,282725,351584,389606,354822,360589,392436,409077,398990,371944,365177,348938,413750,338919
466,389614,392026,384978,371014,391280,417167,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404982,375032,341781,372719,282725,351584,389607,354822,360589,392436,409077,398990,371944,365177,348939,413750,338919
467,389614,392026,384978,371014,391280,417167,307237,414049,383743,424201,335897,375469,364754,406063,405003,353866,380203,349512,426205,391220,366974,370559,403277,404982,375032,341781,372719,282725,351584,389607,354822,360589,392436,409077,398990,371944,365177,348939,413750,338919
468,389614,392026,384978,371014,391280,417168,307237,414049,383743,424201,335898,375469,364754,406064,405003,353866,380203,349512,426205,391220,366974,370559,403277,404982,375032,341781,372719,282725,351584,389607,354822,360589,392436,409077,398990,371944,365177,348939,413750,338919
469,389614,392026,384978,371014,391280,417168,307237,414050,383743,424201,335898,375469,364754,406064,405003,353866,380203,349513,426205,391220,366974,370559,403277,404982,375032,341781,372720,282725,351584,389607,354822,360589,392436,409078,398990,371944,365177,348939,413750,338919
470,389614,392026,384978,371014,391280,417169,307237,414050,383743,424201,335898,375469,364754,406064,405003,353866,380203,349513,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360589,392436,409078,398990,371944,365177,348939,413750,338919
471,389614,392027,384978,371014,391280,417169,307237,414050,383743,424201,335898,375469,364754,406064,405003,353866,380203,349513,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360589,392436,409078,398990,371944,365177,348939,413750,338919
472,389614,392027,384978,371014,391280,417170,307237,414050,383743,424202,335898,375469,364754,406065,405003,353866,380203,349513,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360589,392436,409078,398991,371944,365177,348939,413750,338919
473,389614,392027,384978,371014,391280,417170,307237,414050,383743,424202,335898,375469,364754,406065,405003,353866,380203,349513,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360589,392436,409078,398991,371944,365177,348940,413750,338919
474,389614,392027,384978,371014,391280,417170,307237,414050,383743,424202,335898,375469,364754,406065,405003,353866,380203,349513,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360589,392436,409078,398991,371944,365177,348940,413750,338919
475,389614,392027,384978,371014,391280,417170,307237,414050,383743,424202,335898,375469,364754,406066,405003,353866,380203,349514,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360589,392436,409078,398991,371944,365177,348941,413750,338919
476,389614,392027,384978,371014,391280,417170,307237,414050,383743,424202,335898,375469,364754,406067,405003,353866,380203,349514,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360590,392436,409078,398991,371944,365177,348941,413750,338919
477,389614,392027,384978,371014,391280,417171,307237,414050,383743,424202,335898,375469,364754,406067,405003,353867,380203,349514,426205,391220,366974,370559,403277,404982,375032,341781,372720,282726,351584,389607,354822,360591,392436,409078,398991,371944,365178,348941,413750,338919
478,389614,392027,384978,371014,391280,417171,307237,414050,383743,424202,335898,375469,364754,406067,405003,353867,380203,349515,426205,391220,366974,370559,403277,404982,375033,341781,372720,282726,351584,389607,354822,360591,392436,409078,398991,371944,365178,348941,413750,338919
479,389614,392027,384978,371014,391280,417171,307237,414050,383743,424202,335898,375469,364754,406067,405003,353867,380204,349515,426205,391220,366974,370559,403277,404982,375033,341781,372720,282726,351584,389607,354822,360591,392436,409078,398991,371944,365178,348941,413750,338919
480,389614,392027,384978,371014,391280,417171,307237,414050,383743,424202,335898,375469,364755,406067,405003,353868,380204,349515,426205,391220,366974,370559,403277,404982,375033,341781,372720,282726,351584,389607,354822,360591,392436,409078,398991,371944,365178,348941,413751,338919
481,389615,392027,384978,371014,391280,417171,307237,414050,383743,424202,335899,375469,364755,406067,405003,353868,380204,349515,426205,391220,366974,370559,403277,404983,375033,341781,372720,282726,351584,389607,354822,360591,392436,409078,398991,371944,365178,348941,413751,338920
482,389615,392028,384978,371014,391280,417171,307237,414050,383743,424202,335899,375469,364755,406067,405003,353868,380204,349515,426205,391220,366974,370559,403277,404983,375033,341781,372720,282726,351584,389607,354822,360592,392436,409078,398991,371944,365178,348941,413752,338920
483,389615,392028,384978,371014,391280,417171,307237,414050,383743,424203,335899,375469,364755,406067,405003,353868,380204,349515,426205,391220,366975,370559,403277,404983,375033,341781,372720,282726,351584,389607,354822,360592,392436,409078,398991,371944,365178,348941,413752,338920
484,389615,392028,384978,371014,391280,417172,307237,414050,383743,424203,335900,375469,364755,406067,405003,353868,380204,349515,426205,391220,366975,370559,403277,404983,375033,341782,372720,282726,351584,389607,354822,360592,392436,409078,398991,371945,365178,348941,413752,338920
485,389615,392028,384978,371014,391280,417172,307237,414050,383743,424203,335900,375469,364755,406067,405003,353868,380204,349515,426205,391220,366975,370559,403277,404983,375033,341782,372720,282726,351584,389607,354822,360592,392436,409078,398991,371945,365178,348941,413752,338920
486,389615,392028,384978,371014,391280,417172,307237,414050,383744,424203,335900,375469,364755,406067,405003,353869,380204,349515,426205,391220,366975,370559,403277,404983,375033,341782,372720,282726,351584,389608,354823,360592,392436,409078,398991,371945,365178,348941,413752,338920
487,389615,392028,384978,371015,391280,417172,307237,414050,383744,424203,335900,375469,364755,406067,405003,353869,380204,349515,426205,391220,366975,370559,403277,404983,375033,341782,372720,282726,351584,389608,354823,360592,392436,409078,398991,371945,365179,348941,413752,338920
